file,min,max,mean,std
002129.npy,-0.008576272055506706,1.3319090604782104,0.22423022408156612,0.12183261355051038
001042.npy,0.06300303339958191,1.3440197706222534,0.6322855027096921,0.17683442729889728
001964.npy,-0.06359237432479858,1.577732801437378,0.36598008740852217,0.2801101614229718
002419.npy,-0.024352170526981354,1.2580957412719727,0.4133959750339016,0.11840377343466416
000740.npy,-0.08599286526441574,1.3261940479278564,0.1131941735072165,0.16200406507300869
000605.npy,-0.020785143598914146,0.959857702255249,0.3073838117701291,0.1009287509826908
000751.npy,0.03411884605884552,1.2629367113113403,0.4678959477253102,0.14679663196824488
004012.npy,-0.020875224843621254,1.5003379583358765,0.5226917361325967,0.2006762235441747
003503.npy,-0.06568177789449692,1.2846771478652954,0.03806883531626862,0.10266180637120817
001984.npy,-0.11219955235719681,1.203025460243225,0.15223783044413497,0.1383236533751717
004657.npy,0.01732737198472023,1.3731287717819214,0.4857639476339273,0.17174789160312898
001596.npy,0.012341232039034367,1.4732624292373657,0.5440125026826195,0.20769303915957865
001804.npy,0.0028727632015943527,1.5204856395721436,0.6384281784326049,0.21592621899416434
002922.npy,-0.028328504413366318,1.3345346450805664,0.523321724086581,0.24565804821670587
003477.npy,-0.022272801026701927,1.3669220209121704,0.42900458590541174,0.22477763586888408
003644.npy,-0.057033784687519073,1.460580587387085,0.30596315389706863,0.177078461954925
000002.npy,0.018046213313937187,1.2974133491516113,0.44318488743624584,0.15812987927933161
003101.npy,-0.014473332092165947,1.5012603998184204,0.44066127160646573,0.19828806837812465
001501.npy,-0.026731980964541435,1.3810982704162598,0.5058480572606499,0.21022884334031264
004408.npy,-0.0164932943880558,1.5348156690597534,0.47877945193514526,0.21796857599341804
000993.npy,0.08227349817752838,1.4541501998901367,0.5861383430260503,0.14150752970926417
001517.npy,-0.017640089616179466,1.3957513570785522,0.5643374321484771,0.16759001870420653
003137.npy,-0.04946506395936012,1.5812621116638184,0.6034608559748236,0.2821839062203418
000572.npy,-0.00790270697325468,1.2457537651062012,0.22028381820149434,0.10944138777019675
003361.npy,-0.07782353460788727,1.429326057434082,0.1771196729308211,0.14096718366680525
002434.npy,0.020156780257821083,1.4311100244522095,0.46371763875970373,0.19739457122332138
003989.npy,-0.025840936228632927,1.4744354486465454,0.4999129465497605,0.24679312617272495
003340.npy,-0.04933462664484978,1.2204360961914062,0.3680181110466769,0.18746607702871695
002587.npy,-0.05974379926919937,1.492314100265503,0.6663822921270341,0.1870172210212385
001825.npy,0.05767522752285004,1.2612755298614502,0.40447340837499723,0.1339581688725658
003021.npy,-0.011836523190140724,1.4765987396240234,0.30833299906546974,0.27445448686300206
000646.npy,0.07398820668458939,1.0224344730377197,0.49422355331262224,0.11780897154508685
003780.npy,-0.014905115589499474,1.379441499710083,0.45784862950495153,0.2090068853187205
004236.npy,-0.008843490853905678,1.5142782926559448,0.39940507698056316,0.2616572227320979
001482.npy,0.0822795182466507,1.1615121364593506,0.46076228214269577,0.1354947781255208
002781.npy,-0.010105330497026443,1.095025897026062,0.23949906753312078,0.1303386192050454
000415.npy,0.090248242020607,1.4210941791534424,0.5814328403421314,0.1519559021201043
004776.npy,-0.015027370303869247,1.4436930418014526,0.3910070887165489,0.22249552197030611
000488.npy,0.033725231885910034,1.4734599590301514,0.41411185632500747,0.14515277139892263
002247.npy,0.0426587350666523,1.5327723026275635,0.799926274787822,0.17774177781038222
002273.npy,0.010563182644546032,1.7427427768707275,0.7577463059216711,0.20373072510391554
003926.npy,-0.016351163387298584,1.4318912029266357,0.5375845120837539,0.20870633852669654
003068.npy,-0.027753138914704323,1.357202172279358,0.4790084810823174,0.18714003583288788
001949.npy,0.03230294585227966,1.703096628189087,0.6412202301787602,0.27241352367341837
001054.npy,-0.024072660133242607,1.4068422317504883,0.45993295781440047,0.24928997656296975
001415.npy,0.03370285779237747,0.870991587638855,0.3564457466488875,0.09787712886450037
004317.npy,-0.009474954567849636,1.372145175933838,0.411479019652198,0.1996027181853676
000846.npy,0.053053829818964005,1.25367271900177,0.42501446081519134,0.14487592443573338
000688.npy,0.023640980944037437,1.492997169494629,0.5011933042338796,0.16504792080747513
003957.npy,-0.06897846609354019,1.079965591430664,0.16513206791099444,0.12512904479547438
002898.npy,-0.06423801928758621,1.2217400074005127,0.26916603231352776,0.22997532750921348
000483.npy,0.0322708785533905,1.1762323379516602,0.42131511056459203,0.12124686418211954
003088.npy,-0.030123770236968994,1.4238896369934082,0.3719950730699253,0.19566720946847793
003086.npy,0.11365480720996857,1.5785259008407593,0.5359896815298271,0.16243899801908301
000445.npy,0.03349174186587334,1.633108139038086,0.7999209802408132,0.16463667144090424
001011.npy,0.02938031777739525,1.2138680219650269,0.531821598646502,0.137071266930901
000863.npy,-0.07046101242303848,1.402286171913147,0.45547250271170725,0.22078687752709963
001356.npy,0.038285739719867706,1.4537383317947388,0.5115411132521785,0.17376386401315239
004501.npy,-0.08435863256454468,1.4967052936553955,0.390972149180549,0.28640228811790686
000842.npy,0.04328614100813866,1.1495201587677002,0.4652257449015451,0.10910050325749955
004520.npy,-0.0609845407307148,1.484028935432434,0.40236244002257926,0.2715690497579129
003026.npy,-0.02649417333304882,1.381895899772644,0.4017639317354309,0.24318384027725112
001340.npy,-0.014421002008020878,1.386587142944336,0.2617040769848131,0.14226637313838103
001232.npy,0.035840220749378204,1.3427873849868774,0.4416189272928932,0.17092193047171939
004244.npy,-0.09269007295370102,1.4499605894088745,0.31209186937233424,0.21708577701679432
004531.npy,-0.01741456799209118,1.4091721773147583,0.5013058786981075,0.25359026799876366
000889.npy,0.044682323932647705,1.22700035572052,0.4101867799347474,0.14660534002702694
000623.npy,-0.05043237283825874,1.1659084558486938,0.327445727759752,0.13696794453684932
003497.npy,-0.013028612360358238,1.4535536766052246,0.4989072233451921,0.19724292500102017
003860.npy,0.012483120895922184,1.4649217128753662,0.3929211065987488,0.20309512855965267
002151.npy,0.03856994956731796,1.362555742263794,0.6987529970874675,0.1697824982603639
002272.npy,0.010309865698218346,1.6618916988372803,0.7610929418045771,0.2023030412941803
002739.npy,-0.023611674085259438,1.4416449069976807,0.44993574264058667,0.33357923733454237
001184.npy,0.07203927636146545,1.2207269668579102,0.4362209399450876,0.13374311717264883
001507.npy,0.02598075568675995,1.4410653114318848,0.5884866328854059,0.17305534604803946
003770.npy,-0.014386612921953201,1.6647449731826782,0.4064078701965492,0.2566911702911315
003264.npy,0.0005034975474700332,1.4824068546295166,0.5336567301068129,0.2590988256859297
002715.npy,-0.020073004066944122,1.4214746952056885,0.3660205386496074,0.16076995174674596
003459.npy,-0.03489942103624344,1.4629539251327515,0.5033146701812292,0.2340064497930654
001626.npy,0.05614011362195015,1.3868528604507446,0.6444515287607828,0.19396554755291637
002017.npy,-0.07302360981702805,1.1627308130264282,0.3203528726356062,0.1398115548268232
002952.npy,-0.04298883303999901,1.4690566062927246,0.7100684943113726,0.22228219704969082
001329.npy,-0.018818484619259834,1.4207872152328491,0.4758962720200941,0.19316148488115076
002705.npy,0.08513901382684708,1.6989567279815674,0.6332998715915892,0.2384052985867797
002619.npy,0.03963962569832802,1.259947419166565,0.4690093536794393,0.1847647788389141
003911.npy,0.025999069213867188,1.620537519454956,0.5360852093834865,0.25936928635618384
000649.npy,0.023716256022453308,1.2330325841903687,0.4365652523483732,0.14057406767701236
001139.npy,0.11704638600349426,1.0612620115280151,0.4484210290961528,0.11269223393952925
002435.npy,-0.008334978483617306,1.2122594118118286,0.40510904405243764,0.1588984358084982
002711.npy,-0.07857848703861237,1.6029475927352905,0.6694629159046386,0.2307749245117256
001793.npy,0.0320381261408329,1.2555426359176636,0.3588177460337647,0.13472182900454283
004319.npy,0.0019795820116996765,1.6306723356246948,0.46941447936100644,0.23338007266367308
002588.npy,-0.03203887864947319,1.5125036239624023,0.6873503705255972,0.19651025858454443
001762.npy,0.01823391206562519,1.2911045551300049,0.4740303247826887,0.1702965634443624
001570.npy,0.04391796141862869,1.2768287658691406,0.4665098649616084,0.12645236910973967
003070.npy,0.021310117095708847,1.1985820531845093,0.3302610897225122,0.1657680628578303
002253.npy,-0.11718740314245224,1.184497594833374,0.39076919612496397,0.13907733788268228
001733.npy,0.01963207498192787,1.155634880065918,0.37960315267105216,0.10397581618221378
004446.npy,-0.03232084959745407,1.5094687938690186,0.529752158829865,0.2837511957350096
002508.npy,0.011141091585159302,1.5857735872268677,0.582959599548758,0.18606411530475758
000613.npy,-0.04620205610990524,1.3252434730529785,0.377592268287234,0.24895081557991305
004752.npy,-0.06769505888223648,1.3209689855575562,0.33298654576613096,0.2107949407032051
003621.npy,-0.005375300534069538,1.4187415838241577,0.507761629535171,0.24864283640520057
000226.npy,0.04443814232945442,1.523982048034668,0.5509118786671934,0.1719485595886552
001296.npy,-0.0339951291680336,1.286627173423767,0.4552295932503281,0.14893227970873654
002961.npy,0.0016438766615465283,1.6479367017745972,0.7000281956447978,0.2515146244087849
001050.npy,-0.01793973334133625,1.3757396936416626,0.4271171067260866,0.12679521861586732
000167.npy,-0.08918407559394836,1.1078057289123535,0.3710901562993598,0.13961746746287462
004087.npy,-0.02264278009533882,1.3143864870071411,0.32110434584669356,0.16266514060763723
002184.npy,0.009097042493522167,1.3871561288833618,0.5646962120041508,0.16009344081867632
001522.npy,-0.010428623296320438,1.0939197540283203,0.2170315052109686,0.12459043114846233
004148.npy,0.01942029967904091,1.371326208114624,0.5039541691826344,0.19516694896269324
003720.npy,0.006413365248590708,1.2645231485366821,0.28505252372548284,0.15876910834660982
000994.npy,0.051735132932662964,1.5248709917068481,0.5929120008513564,0.15152367608442813
004022.npy,-0.032335806638002396,1.3255252838134766,0.3732329986970555,0.18031589578616927
003787.npy,0.02620076760649681,1.4373114109039307,0.36207436445556596,0.21470884569407486
003267.npy,-0.040043026208877563,1.5567299127578735,0.36655614965700933,0.2593950109498058
003474.npy,-0.010079224593937397,1.5803312063217163,0.41752726819942154,0.2498604526566003
002159.npy,0.005914610344916582,1.2920438051223755,0.45158919761789207,0.14763576567673523
002310.npy,-0.003615541150793433,1.194921612739563,0.4774979518716833,0.13591965938186
001012.npy,0.06228360906243324,1.2514019012451172,0.4298434440777328,0.12872242713511328
003205.npy,-0.0030232667922973633,1.3767153024673462,0.5856768529189935,0.19713197674298277
000919.npy,-0.01291731558740139,1.6881489753723145,0.5738513509278746,0.24359291815096246
001461.npy,-0.037427693605422974,1.3835543394088745,0.5242988909946007,0.20705050779934156
001983.npy,-0.03671501576900482,1.4566906690597534,0.48098246523806376,0.2581669050184356
001844.npy,0.03691985085606575,1.033324956893921,0.2808802120950986,0.0856092650199518
004502.npy,-0.07252205163240433,1.5486605167388916,0.44280243852503026,0.32178089890978495
003949.npy,-0.07151589542627335,1.1963096857070923,0.3411672585291754,0.17505446640510106
000875.npy,0.021288365125656128,1.3365033864974976,0.6027941781794652,0.16458135433189952
001391.npy,0.04360491782426834,1.2124918699264526,0.4371816222783309,0.1366208541022836
000231.npy,-0.025240745395421982,1.3100429773330688,0.3703293936877472,0.15456601291951624
004421.npy,-0.01385508757084608,1.783724308013916,0.5622470596439095,0.27367799084462446
004753.npy,-0.05629068613052368,1.4178115129470825,0.279375141907507,0.18289251434286874
003126.npy,-0.044198550283908844,1.4530093669891357,0.3774055453481209,0.21816890320318988
000432.npy,0.05604656785726547,1.2150219678878784,0.41948929016416514,0.1322503958735213
003638.npy,-0.02864238992333412,1.2546569108963013,0.3558092052266377,0.19291026970020042
002333.npy,0.04635276272892952,0.9446518421173096,0.27693045302908104,0.08527707303142677
004371.npy,-0.010849645361304283,1.4066283702850342,0.37160035254561485,0.20110240407526003
001285.npy,0.007470793556421995,1.2938501834869385,0.40765269362529466,0.15500044977174585
000522.npy,0.00044478618656285107,1.1024495363235474,0.3406768384376466,0.14815260775531122
002771.npy,-0.0006031722296029329,1.5583007335662842,0.48221137695030336,0.21512253861113015
004340.npy,-0.04998539015650749,1.4448530673980713,0.37915153428061954,0.23984183652568747
001950.npy,-0.01040583848953247,1.4471601247787476,0.377952432539987,0.20781894979979185
004296.npy,-0.010787364095449448,1.3517805337905884,0.4104529012332456,0.1874194607555037
000624.npy,0.020668841898441315,1.379253625869751,0.47108716201069,0.13811653340719135
000933.npy,-0.011394615285098553,1.4465267658233643,0.45562050120258135,0.15943012126472522
002400.npy,0.014721982181072235,1.2519707679748535,0.402439458709523,0.16296797458574946
000916.npy,-0.0021683198865503073,1.5078465938568115,0.5688746539080398,0.18703164942437273
000559.npy,-0.032126303762197495,1.1481698751449585,0.2569991792664723,0.10996993684347463
002323.npy,-0.04776013270020485,1.3755027055740356,0.3372428821851736,0.1677468345624691
001672.npy,0.006704679224640131,1.1723123788833618,0.38412205787224707,0.11446186824828933
004020.npy,-0.026302598416805267,1.2547895908355713,0.36927502225994857,0.1681741799985943
000583.npy,-0.027421213686466217,1.5504062175750732,0.5760716791405756,0.26631171778721124
000813.npy,0.012312203645706177,1.2270005941390991,0.3989871685732851,0.13601670689722115
003658.npy,-0.02932935766875744,1.4039645195007324,0.3934254999976261,0.22586863577747684
004727.npy,-0.0456998310983181,1.317783236503601,0.39926667622954193,0.22166639989916095
001192.npy,-0.06750568747520447,1.2900441884994507,0.41451578170408565,0.17424180700319403
000242.npy,-0.0070946398191154,1.1880654096603394,0.4589344042845873,0.19274530691761202
003309.npy,0.0008469505701214075,1.2764551639556885,0.3909844057426568,0.16814179251763883
003083.npy,-0.1125163659453392,1.3865156173706055,0.1965725978837245,0.16834888895936637
001887.npy,-0.0005940671544522047,1.6185641288757324,0.4583711247883211,0.2425535372688711
004755.npy,-0.07124297320842743,1.354810118675232,0.1892987396679735,0.1275690021505547
002312.npy,0.039975039660930634,1.3107712268829346,0.5406947596839018,0.14147483827651922
001673.npy,0.10807830095291138,1.1704442501068115,0.4217026592009461,0.10098326601962969
001402.npy,0.03781479597091675,1.0190298557281494,0.37952192889133585,0.11020377722017805
003364.npy,-0.01427942793816328,1.546241044998169,0.5067025270630132,0.3111323451835074
004276.npy,-0.045442089438438416,1.3888523578643799,0.4585945791688193,0.21001343674208225
003041.npy,0.009221124462783337,1.3861950635910034,0.26740422373194406,0.12284672632898926
002187.npy,-0.007266212720423937,1.0964092016220093,0.1853210474237983,0.07508571527435026
000211.npy,0.1302848905324936,1.469992756843567,0.6763455287255056,0.1769275214840121
004489.npy,-0.005429625976830721,1.4710739850997925,0.3211518182883708,0.183394437105402
003788.npy,-0.03288526087999344,1.6193066835403442,0.4920169818830309,0.2515817792846932
003322.npy,-0.0033345886040478945,1.4258414506912231,0.3854752388447622,0.1845211797538349
004656.npy,-0.039528314024209976,1.488069772720337,0.4792225707314923,0.2033647482168445
000528.npy,0.029230432584881783,1.3150417804718018,0.4918175933656812,0.15424048803582874
000764.npy,0.002779538044705987,1.3187546730041504,0.42766575298942655,0.15588998805106566
001342.npy,0.030063116922974586,1.428386926651001,0.38524834303518674,0.1423335595262369
002669.npy,0.15595759451389313,1.2519053220748901,0.609136599600788,0.14022552306550284
003517.npy,-0.034581758081912994,1.4188200235366821,0.5166050540204701,0.24026858261329467
002800.npy,-0.030835967510938644,1.294019341468811,0.4621351829465965,0.24273632377965554
001005.npy,0.04483594745397568,1.3642011880874634,0.4868285194825148,0.1278945191227419
000400.npy,0.08594056963920593,0.9352981448173523,0.4545027133340227,0.1122220578075903
003528.npy,-0.004758813418447971,1.0260823965072632,0.3992650463767973,0.12988154072735966
002161.npy,-0.034566085785627365,1.2981693744659424,0.4136481697276062,0.1925636729811761
000777.npy,0.14305028319358826,1.4868611097335815,0.5615037615971232,0.12589581692947843
004127.npy,-0.01936797983944416,1.3536955118179321,0.2661754150124125,0.164935190747716
002143.npy,0.002661059144884348,1.459492802619934,0.39760370303324066,0.17208840036919493
004043.npy,0.038081999868154526,1.3914084434509277,0.5597283859538038,0.19214786017973137
001867.npy,-0.005355041939765215,1.3554717302322388,0.19912853031868138,0.21251534976364397
000177.npy,0.06921155750751495,1.575425624847412,0.5775611531912546,0.18057994382116302
000152.npy,0.0385897234082222,1.2864643335342407,0.4960634012195442,0.16326722244358735
004572.npy,-0.018818695098161697,1.261821985244751,0.39014522670663454,0.19591756004712013
002835.npy,-0.03985270485281944,1.3277384042739868,0.3372853809300982,0.24675220438491435
003622.npy,-0.010426688008010387,1.459375023841858,0.5367105921837094,0.2329330839855302
003712.npy,0.005419580265879631,1.503759503364563,0.4860997009311063,0.24555318831899503
002718.npy,-0.010269119404256344,1.4180428981781006,0.3864637628693224,0.212175553524699
000630.npy,0.010513444431126118,1.1773747205734253,0.41273913019853126,0.13292980140174385
001839.npy,0.04852169007062912,1.4122527837753296,0.5102175708086634,0.17173655827284076
002026.npy,-0.07203143835067749,1.1449581384658813,0.17640476345157996,0.14226418091754012
000198.npy,0.008137843571603298,1.6684308052062988,0.5228033714508342,0.26895603893441145
