file,min,max,mean,std
002129.npy,-0.0018327783327549696,1.1745120286941528,0.22866736457480386,0.12045023409392448
001042.npy,0.05829485505819321,1.4037714004516602,0.6285147743881225,0.1760624896475152
001964.npy,0.007286025211215019,1.7787741422653198,0.36468541872847027,0.26770732994612045
002419.npy,-0.0479678139090538,1.1707206964492798,0.4149039006209789,0.12126357437011664
000740.npy,0.0032003663945943117,1.3338485956192017,0.11546666329050481,0.15852456232620754
000605.npy,-0.012973727658390999,1.0299257040023804,0.31078886990655974,0.0934448524359469
000751.npy,0.02840372361242771,1.2908018827438354,0.46770690313758223,0.15685397268807416
004012.npy,-0.07207196205854416,1.4933195114135742,0.5209354377317368,0.20737743774668294
003503.npy,-0.00498920539394021,1.489638328552246,0.04001909092200401,0.10278441063521188
001984.npy,0.0009161221678368747,1.3528189659118652,0.15739789672853632,0.1357822381311395
004657.npy,-0.031162109225988388,1.3678157329559326,0.48505290473817375,0.18670529465649965
001596.npy,-0.023383677005767822,1.5026935338974,0.5412243486141204,0.21838237526941678
001804.npy,0.010959568433463573,1.4773341417312622,0.6334514098225554,0.20419380004097437
002922.npy,-0.050264760851860046,1.4786397218704224,0.5213201185592653,0.2546860882470246
003477.npy,-0.0003885990008711815,1.438017725944519,0.4280152838703799,0.2152795880749686
003644.npy,0.0007318545249290764,1.4318742752075195,0.3096496454414144,0.18010769221092846
000002.npy,-0.02683085761964321,1.5429195165634155,0.44299625140016197,0.17419355304159587
003101.npy,-0.0067092482931911945,1.4138847589492798,0.4418121444710579,0.20176485473463862
001501.npy,0.0018602913478389382,1.6253468990325928,0.502888760790519,0.21967591135510242
004408.npy,-0.002381304744631052,1.667296290397644,0.47777610466554776,0.2167025675642088
000993.npy,0.005812123883515596,1.5189464092254639,0.5834242143605763,0.1646054473713664
001517.npy,-0.006128883454948664,1.2787673473358154,0.5624044203700578,0.1744404146130985
003137.npy,0.0033972333185374737,1.7153027057647705,0.6012738335623737,0.2874182797032842
000572.npy,-0.020195648074150085,1.2552441358566284,0.2241635231022201,0.11366585190090782
003361.npy,-0.007048133295029402,1.3973971605300903,0.1807653067189694,0.1308861718804427
002434.npy,0.0022103257942944765,1.3001924753189087,0.46304658056227765,0.194826452051791
003989.npy,-0.007847878150641918,1.5599961280822754,0.4995455695670401,0.242326582400676
003340.npy,-0.0038062441162765026,1.3571914434432983,0.36834936121247,0.1908962299454664
002587.npy,-0.05352480709552765,1.5922240018844604,0.6624356364341972,0.17412790895932834
001825.npy,-0.0011971406638622284,1.1676040887832642,0.40524195797870277,0.14373810851916652
003021.npy,-0.10446149855852127,1.5093432664871216,0.30918133121648506,0.28028059922918414
000646.npy,0.0016680986154824495,1.2386119365692139,0.49432367376057584,0.11338578390881963
003780.npy,0.0064379191026091576,1.471897006034851,0.4594562748572457,0.20052996386098837
004236.npy,-0.01411399245262146,1.5064172744750977,0.3981684746011416,0.2571454083332277
001482.npy,-0.03832729533314705,1.4161702394485474,0.46195546018395817,0.14887805204846366
002781.npy,-0.011143232695758343,1.0834856033325195,0.24294941352496835,0.13263147694816935
000415.npy,0.040461137890815735,1.5193064212799072,0.5786180252803206,0.16097705667273204
004776.npy,0.008822549134492874,1.6956595182418823,0.39118911942642853,0.23046420689443795
000488.npy,-0.05700068175792694,1.2776060104370117,0.4144729487210821,0.16817867740541576
002247.npy,-0.033355142921209335,1.6213669776916504,0.7917650136635075,0.17142308677790036
002273.npy,-0.01521011907607317,1.70999276638031,0.7504076581945469,0.20013455365669683
003926.npy,-0.0038754406850785017,1.6089762449264526,0.5353403375700765,0.21476052339425686
003068.npy,-9.168992983177304e-05,1.5926439762115479,0.47797264668342265,0.1816618257510645
001949.npy,0.026646878570318222,1.6048917770385742,0.637781834525299,0.25984632946213915
001054.npy,-0.0028791746590286493,1.4454286098480225,0.4587840348657295,0.24485251192481897
001415.npy,-0.029845504090189934,1.0753318071365356,0.3586125718761366,0.10895554960948155
004317.npy,-0.003711648751050234,1.3786603212356567,0.4121471655413629,0.18893132935529333
000846.npy,-0.046466145664453506,1.2802586555480957,0.424133247503633,0.1608664638953085
000688.npy,-0.00179828773252666,1.6379005908966064,0.5012433860633365,0.16783794884513636
003957.npy,-0.0039597502909600735,1.519463300704956,0.16909259900580764,0.12113246316488323
002898.npy,-0.04351399466395378,1.3481976985931396,0.27122038238753243,0.2339704793536492
000483.npy,0.031286485493183136,1.3267555236816406,0.42361903768960474,0.12557391491272113
003088.npy,0.002389325527474284,1.539501428604126,0.37196943945532723,0.18691676669704937
003086.npy,0.029340125620365143,1.3671436309814453,0.5364224587428907,0.17321350235086924
000445.npy,0.013557965867221355,1.4724888801574707,0.7936931087226071,0.14992446620070105
001011.npy,0.0811094343662262,1.268637776374817,0.5302684953749122,0.13666212622392795
000863.npy,-0.00976562686264515,1.7105158567428589,0.45576524319987044,0.22368645361370032
001356.npy,0.016855303198099136,1.629611611366272,0.5100950667563211,0.18315608908009157
004501.npy,-0.026565877720713615,1.8063173294067383,0.39270926638256554,0.28713787024783033
000842.npy,-0.011870461516082287,1.2416538000106812,0.4641755581422444,0.1183373766499315
004520.npy,-0.02750976011157036,1.6102211475372314,0.40240173862788076,0.27143311706691176
003026.npy,-0.15072950720787048,1.5090065002441406,0.4025712875353955,0.24272529841643706
001340.npy,0.004254018422216177,1.5793230533599854,0.26490501057861593,0.1507584508793977
001232.npy,-0.028224024921655655,1.4733518362045288,0.4422029126133111,0.182626451623393
004244.npy,-0.03075539879500866,1.4635210037231445,0.31446668917622844,0.2167480552354739
004531.npy,-0.0005705291405320168,1.2834290266036987,0.49786115892994864,0.24599291123971997
000889.npy,0.037048667669296265,1.3553186655044556,0.4109036441500393,0.15100303023575384
000623.npy,0.0032485395204275846,1.200711727142334,0.33088695773510324,0.1339645963526515
003497.npy,-0.06918030977249146,1.680567741394043,0.49723564663145225,0.2151486222423163
003860.npy,-0.013920326717197895,1.7591230869293213,0.39183039459345537,0.20547748108480918
002151.npy,0.07272294908761978,1.4321166276931763,0.693410439537729,0.16161043293997268
002272.npy,0.005765237845480442,1.5471850633621216,0.7546936464435134,0.19771128573676564
002739.npy,-0.026648813858628273,1.6217604875564575,0.4456112581790677,0.33502520794201474
001184.npy,0.05416416376829147,1.3237086534500122,0.43632295461634385,0.13312881479810873
001507.npy,-0.020225459709763527,1.4032995700836182,0.5866173747496077,0.17137072734113082
003770.npy,-0.0079512232914567,1.6541167497634888,0.40602198214148544,0.26068392990236217
003264.npy,-0.00644709961488843,1.566689133644104,0.5304738395360147,0.24894805711389995
002715.npy,-0.04406799003481865,1.2655967473983765,0.36662900787234776,0.1648087693094181
003459.npy,0.028318755328655243,1.5088448524475098,0.5050445466811198,0.23117719959703878
001626.npy,0.03220369294285774,1.5873886346817017,0.6404178507659708,0.19038615642024992
002017.npy,0.011673524044454098,1.212898850440979,0.3211476068049137,0.1305029176114238
002952.npy,-0.00895172730088234,1.5658769607543945,0.7032976989011601,0.21358959597151314
001329.npy,-0.05340572074055672,1.711930274963379,0.47673583697810784,0.20101394520548319
002705.npy,0.07253126055002213,1.5594086647033691,0.6290006055346566,0.23840417523949997
002619.npy,0.04420534893870354,1.3643471002578735,0.4669307166550425,0.1811603000062578
003911.npy,0.019762970507144928,1.6224095821380615,0.5335393217453657,0.25248300298928533
000649.npy,0.03846336901187897,1.3050389289855957,0.43611937874766227,0.14402138339368933
001139.npy,0.06728269159793854,1.29359769821167,0.44829827258308796,0.12495437717335733
002435.npy,0.0010823311749845743,1.3964977264404297,0.4052104348118206,0.16564554988671665
002711.npy,-0.0005767374532297254,1.6029942035675049,0.6630773647668136,0.22005919949095157
001793.npy,0.027459081262350082,1.3004930019378662,0.3618572442214827,0.1372610206098525
004319.npy,0.003551348578184843,1.9084255695343018,0.46985637668183244,0.22831954228804793
002588.npy,-0.05386798083782196,1.5868839025497437,0.6825454925462863,0.19494669359932343
001762.npy,-0.012515712529420853,1.8317840099334717,0.47606498337312253,0.1910364504642523
001570.npy,0.00373392878100276,1.5260875225067139,0.4670253338080954,0.13067915826366885
003070.npy,0.029681893065571785,1.3708370923995972,0.33273498558503434,0.16291549965834232
002253.npy,0.015984496101737022,1.2455508708953857,0.39153669242421074,0.1260272517933526
001733.npy,0.004287221934646368,1.1294851303100586,0.38136454442778245,0.11529452285301202
004446.npy,0.004809146746993065,1.7423442602157593,0.5282352534303243,0.2805070300755318
